request_number,request_time_ms,request_received_time_ms,response_time_ms,response_received_time_ms,end_to_end_latency,compute_time,transmission_time
301,1693236418973,1692264154864,1692264155025,1693236419169,196,161,35
302,1693236419169,1692264155062,1692264155222,1693236419366,197,160,37
303,1693236419366,1692264155279,1692264155441,1693236419598,232,162,70
304,1693236419598,1692264155487,1692264155649,1693236419793,195,162,33
305,1693236419793,1692264155696,1692264155859,1693236420003,210,163,47
306,1693236420003,1692264155922,1692264156084,1693236420228,225,162,63
307,1693236420228,1692264156134,1692264156296,1693236420440,212,162,50
308,1693236420440,1692264156335,1692264156497,1693236420641,201,162,39
309,1693236420641,1692264156537,1692264156698,1693236420841,200,161,39
310,1693236420841,1692264156723,1692264156884,1693236421028,187,161,26
311,1693236421028,1692264156905,1692264157065,1693236421209,181,160,21
312,1693236421209,1692264157113,1692264157276,1693236421420,211,163,48
313,1693236421420,1692264157325,1692264157487,1693236421631,211,162,49
314,1693236421631,1692264157530,1692264157691,1693236421835,204,161,43
315,1693236421835,1692264157762,1692264157928,1693236422072,237,166,71
316,1693236422072,1692264157970,1692264158133,1693236422276,204,163,41
317,1693236422276,1692264158186,1692264158350,1693236422494,218,164,54
318,1693236422494,1692264158408,1692264158570,1693236422714,220,162,58
319,1693236422714,1692264158596,1692264158757,1693236422901,187,161,26
320,1693236422901,1692264158805,1692264158967,1693236423111,210,162,48
321,1693236423111,1692264159033,1692264159196,1693236423340,229,163,66
322,1693236423340,1692264159237,1692264159398,1693236423542,202,161,41
323,1693236423542,1692264159435,1692264159597,1693236423741,199,162,37
324,1693236423741,1692264159629,1692264159791,1693236423935,194,162,32
325,1693236423935,1692264159836,1692264160001,1693236424145,210,165,45
326,1693236424145,1692264160034,1692264160193,1693236424337,192,159,33
327,1693236424337,1692264160231,1692264160393,1693236424537,200,162,38
328,1693236424537,1692264160428,1692264160590,1693236424734,197,162,35
329,1693236424734,1692264160642,1692264160806,1693236424950,216,164,52
330,1693236424950,1692264160853,1692264161016,1693236425160,210,163,47
331,1693236425160,1692264161055,1692264161217,1693236425361,201,162,39
332,1693236425361,1692264161250,1692264161413,1693236425557,196,163,33
333,1693236425557,1692264161456,1692264161621,1693236425764,207,165,42
334,1693236425764,1692264161658,1692264161819,1693236425963,199,161,38
335,1693236425963,1692264161849,1692264162011,1693236426155,192,162,30
336,1693236426155,1692264162050,1692264162212,1693236426356,201,162,39
337,1693236426356,1692264162247,1692264162408,1693236426551,195,161,34
338,1693236426551,1692264162445,1692264162605,1693236426749,198,160,38
339,1693236426749,1692264162649,1692264162811,1693236426955,206,162,44
340,1693236426955,1692264162844,1692264163004,1693236427148,193,160,33
341,1693236427148,1692264163052,1692264163214,1693236427358,210,162,48
342,1693236427518,1692264163421,1692264163799,1693236428213,695,378,317
343,1693236428213,1692264164098,1692264164392,1693236428736,523,294,229
344,1693236428736,1692264164646,1692264165016,1693236429262,526,370,156
345,1693236429262,1692264165231,1692264165504,1693236429786,524,273,251
346,1693236429786,1692264165695,1692264166076,1693236430310,524,381,143
347,1693236430311,1692264166219,1692264166567,1693236430835,524,348,176
348,1693236430835,1692264166744,1692264167038,1693236431359,524,294,230
349,1693236431359,1692264167277,1692264167672,1693236431884,525,395,130
350,1693236431884,1692264167762,1692264168163,1693236432407,523,401,122
351,1693236432407,1692264168313,1692264168678,1693236432932,525,365,160
352,1693236432932,1692264168870,1692264169292,1693236433455,523,422,101
353,1693236433455,1692264169355,1692264169606,1693236433981,526,251,275
354,1693236433981,1692264169896,1692264170229,1693236434504,523,333,190
355,1693236434504,1692264170425,1692264170858,1693236435030,526,433,93
356,1693236435030,1692264170953,1692264171385,1693236435554,524,432,92
357,1693236435554,1692264171425,1692264171872,1693236436016,462,447,15
358,1693236436016,1692264171910,1692264172375,1693236436520,504,465,39
359,1693236436520,1692264172458,1692264172968,1693236437113,593,510,83
360,1693236437113,1692264173031,1692264173570,1693236437714,601,539,62
361,1693236437714,1692264173618,1692264174144,1693236438699,985,526,459
362,1693236438699,1692264174636,1692264175031,1693236439224,525,395,130
363,1693236439224,1692264175111,1692264175592,1693236439747,523,481,42
364,1693236439747,1692264175674,1692264176076,1693236440273,526,402,124
365,1693236440273,1692264176234,1692264176757,1693236440902,629,523,106
366,1693236440902,1692264177024,1692264177454,1693236441656,754,430,324
367,1693236441656,1692264177540,1692264178063,1693236442207,551,523,28
368,1693236442207,1692264178120,1692264178571,1693236442716,509,451,58
369,1693236442716,1692264178648,1692264178923,1693236443226,510,275,235
370,1693236443226,1692264179139,1692264179655,1693236443800,574,516,58
371,1693236443800,1692264179687,1692264180132,1693236444279,479,445,34
372,1693236444279,1692264180194,1692264180685,1693236444830,551,491,60
373,1693236444830,1692264180723,1692264181244,1693236445389,559,521,38
374,1693236445389,1692264181292,1692264181703,1693236445849,460,411,49
375,1693236445849,1692264181751,1692264182254,1693236446398,549,503,46
376,1693236446398,1692264182281,1692264182774,1693236446918,520,493,27
377,1693236446918,1692264182827,1692264183327,1693236447472,554,500,54
378,1693236447472,1692264183394,1692264183809,1693236447957,485,415,70
379,1693236447957,1692264183845,1692264184255,1693236448473,516,410,106
380,1693236448473,1692264184410,1692264184828,1693236448974,501,418,83
