request_number,request_time_ms,request_received_time_ms,response_time_ms,response_received_time_ms,end_to_end_latency,compute_time,transmission_time
234,1693237069535,1692264805429,1692264805590,1693237069727,192,161,31
235,1693237069727,1692264805862,1692264806025,1693237070162,435,163,272
236,1693237070162,1692264806066,1692264806229,1693237070379,217,163,54
237,1693237070379,1692264806305,1692264806468,1693237070606,227,163,64
238,1693237070606,1692264806517,1692264806680,1693237071011,405,163,242
239,1693237071011,1692264806903,1692264807065,1693237071203,192,162,30
240,1693237071203,1692264807116,1692264807279,1693237071416,213,163,50
241,1693237071416,1692264807308,1692264807470,1693237071619,203,162,41
242,1693237071619,1692264807532,1692264807695,1693237071833,214,163,51
243,1693237071833,1692264807954,1692264808117,1693237072254,421,163,258
244,1693237072254,1692264808180,1692264808342,1693237072479,225,162,63
245,1693237072479,1692264808390,1692264808554,1693237072694,215,164,51
246,1693237072694,1692264808623,1692264808786,1693237073104,410,163,247
247,1693237073104,1692264809000,1692264809161,1693237073300,196,161,35
248,1693237073300,1692264809203,1692264809366,1693237073520,220,163,57
249,1693237073520,1692264809407,1692264809569,1693237073710,190,162,28
250,1693237073710,1692264809647,1692264809810,1693237074157,447,163,284
251,1693237074157,1692264810067,1692264810232,1693237074371,214,165,49
252,1693237074371,1692264810289,1692264810452,1693237074589,218,163,55
253,1693237074590,1692264810484,1692264810646,1693237074783,193,162,31
254,1693237074783,1692264810686,1692264810848,1693237075204,421,162,259
255,1693237075204,1692264811117,1692264811280,1693237075431,227,163,64
256,1693237075431,1692264811369,1692264811532,1693237075670,239,163,76
257,1693237075670,1692264811592,1692264811757,1693237075895,225,165,60
258,1693237075895,1692264811803,1692264811967,1693237076250,355,164,191
259,1693237076250,1692264812144,1692264812305,1693237076443,193,161,32
260,1693237076443,1692264812355,1692264812518,1693237076666,223,163,60
261,1693237076666,1692264812560,1692264812722,1693237076859,193,162,31
262,1693237076859,1692264812746,1692264812908,1693237077045,186,162,24
263,1693237077045,1692264812951,1692264813113,1693237077303,258,162,96
264,1693237077303,1692264813222,1692264813385,1693237077522,219,163,56
265,1693237077522,1692264813416,1692264813577,1693237077715,193,161,32
266,1693237077715,1692264813616,1692264813777,1693237077917,202,161,41
267,1693237077917,1692264813811,1692264813975,1693237078125,208,164,44
268,1693237078345,1692264814250,1692264814757,1693237078895,550,507,43
269,1693237078895,1692264814791,1692264815690,1693237079827,932,899,33
270,1693237079827,1692264815753,1692264816479,1693237080616,789,726,63
271,1693237080616,1692264816529,1692264816989,1693237081127,511,460,51
272,1693237081127,1692264817023,1692264817650,1693237081788,661,627,34
273,1693237081788,1692264817841,1692264818958,1693237083096,1308,1117,191
274,1693237083096,1692264819018,1692264820347,1693237084641,1545,1329,216
275,1693237084641,1692264820585,1692264821155,1693237085293,652,570,82
276,1693237085293,1692264821219,1692264822643,1693237086780,1487,1424,63
277,1693237086780,1692264822678,1692264823543,1693237087782,1002,865,137
278,1693237087783,1692264823711,1692264824511,1693237088832,1049,800,249
279,1693237088832,1692264824751,1692264824988,1693237089136,304,237,67
280,1693237089136,1692264825165,1692264825572,1693237089880,744,407,337
281,1693237089880,1692264825810,1692264826675,1693237090931,1051,865,186
282,1693237090931,1692264826849,1692264827672,1693237091978,1047,823,224
283,1693237091978,1692264827894,1692264828576,1693237093027,1049,682,367
284,1693237093027,1692264828934,1692264829277,1693237093419,392,343,49
285,1693237093419,1692264829319,1692264830398,1693237094535,1116,1079,37
286,1693237094535,1692264830442,1692264831371,1693237095545,1010,929,81
287,1693237095545,1692264831470,1692264832808,1693237096945,1400,1338,62
288,1693237096945,1692264832858,1692264833680,1693237097817,872,822,50
289,1693237097817,1692264833725,1692264834864,1693237099021,1204,1139,65
290,1693237099021,1692264834941,1692264835495,1693237099716,695,554,141
291,1693237099716,1692264835614,1692264836488,1693237100857,1141,874,267
292,1693237100857,1692264836803,1692264837835,1693237101972,1115,1032,83
293,1693237101972,1692264837882,1692264838258,1693237102464,492,376,116
294,1693237102464,1692264838377,1692264839635,1693237103772,1308,1258,50
295,1693237103772,1692264839682,1692264839978,1693237104115,343,296,47
296,1693237104115,1692264840031,1692264841097,1693237105283,1168,1066,102
297,1693237105283,1692264841211,1692264841700,1693237105837,554,489,65
298,1693237105837,1692264841759,1692264842451,1693237106659,822,692,130
299,1693237106659,1692264842606,1692264843412,1693237107707,1048,806,242
300,1693237107707,1692264843614,1692264844203,1693237108364,657,589,68
301,1693237111379,1692264847291,1692264847454,1693237111605,226,163,63
302,1693237111605,1692264847505,1692264847669,1693237111902,297,164,133
303,1693237111902,1692264847807,1692264847969,1693237112107,205,162,43
304,1693237112107,1692264848025,1692264848190,1693237112327,220,165,55
305,1693237112327,1692264848301,1692264848466,1693237112603,276,165,111
306,1693237112603,1692264848541,1692264848706,1693237112950,347,165,182
307,1693237112950,1692264848853,1692264849016,1693237113153,203,163,40
308,1693237113153,1692264849086,1692264849249,1693237113386,233,163,70
309,1693237113386,1692264849292,1692264849455,1693237113592,206,163,43
310,1693237113592,1692264849542,1692264849706,1693237113996,404,164,240
311,1693237113996,1692264849893,1692264850056,1693237114199,203,163,40
312,1693237114199,1692264850170,1692264850333,1693237114472,273,163,110
313,1693237114472,1692264850384,1692264850547,1693237114684,212,163,49
314,1693237114684,1692264850581,1692264850744,1693237115045,361,163,198
315,1693237115045,1692264850948,1692264851111,1693237115248,203,163,40
316,1693237115248,1692264851171,1692264851334,1693237115471,223,163,60
317,1693237115471,1692264851380,1692264851544,1693237115681,210,164,46
318,1693237115681,1692264851611,1692264851774,1693237116095,414,163,251
319,1693237116095,1692264851990,1692264852153,1693237116290,195,163,32
320,1693237116290,1692264852216,1692264852379,1693237116516,226,163,63
321,1693237116516,1692264852436,1692264852599,1693237116735,219,163,56
322,1693237116735,1692264852693,1692264852856,1693237117142,407,163,244
323,1693237117142,1692264853072,1692264853236,1693237117373,231,164,67
324,1693237117373,1692264853268,1692264853431,1693237117568,195,163,32
325,1693237117568,1692264853474,1692264853636,1693237117774,206,162,44
326,1693237117774,1692264853693,1692264853858,1693237118194,420,165,255
327,1693237118194,1692264854186,1692264854349,1693237118486,292,163,129
328,1693237118486,1692264854598,1692264854762,1693237118899,413,164,249
329,1693237118899,1692264854799,1692264854962,1693237119247,348,163,185
330,1693237119247,1692264855165,1692264855327,1693237119476,229,162,67
331,1693237119476,1692264855383,1692264855548,1693237119684,208,165,43
332,1693237119684,1692264855593,1692264855757,1693237119894,210,164,46
333,1693237119894,1692264855812,1692264855975,1693237120288,394,163,231
334,1693237120288,1692264856199,1692264856364,1693237120500,212,165,47
335,1693237120501,1692264856407,1692264856570,1693237120710,209,163,46
336,1693237120710,1692264856627,1692264856790,1693237120927,217,163,54
337,1693237120927,1692264856852,1692264857016,1693237121336,409,164,245
338,1693237121336,1692264857268,1692264857432,1693237121569,233,164,69
339,1693237121569,1692264857476,1692264857638,1693237121775,206,162,44
