Linux 4.9.253-tegra (nano-desktop) 	08/17/2023 	_aarch64_	(4 CPU)

01:14:27 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
01:17:08 AM     all     25.50      0.00     73.00      0.25      0.00      0.75      0.50      0.00      0.00      0.00
01:17:09 AM     all     24.19      0.00     74.81      0.00      0.00      0.75      0.25      0.00      0.00      0.00
01:17:10 AM     all     22.81      0.00     75.94      0.00      0.00      0.75      0.50      0.00      0.00      0.00
01:17:11 AM     all     20.00      0.00     79.00      0.00      0.00      0.50      0.50      0.00      0.00      0.00
01:17:12 AM     all     19.70      0.00     78.80      0.00      0.00      1.00      0.50      0.00      0.00      0.00
01:17:13 AM     all     24.56      0.00     74.44      0.25      0.00      0.50      0.25      0.00      0.00      0.00
01:17:14 AM     all     22.08      0.00     76.18      0.00      0.00      0.99      0.50      0.00      0.00      0.25
01:17:15 AM     all     24.06      0.00     74.94      0.00      0.00      0.50      0.50      0.00      0.00      0.00
01:17:16 AM     all     23.75      0.00     75.00      0.00      0.00      1.00      0.25      0.00      0.00      0.00
01:17:17 AM     all     26.50      0.00     72.50      0.00      0.00      0.50      0.50      0.00      0.00      0.00
01:17:18 AM     all     25.00      0.00     20.75      0.00      0.00      0.75      0.25      0.00      0.00     53.25
01:17:19 AM     all     24.25      0.00      1.25      0.00      0.00      0.25      0.00      0.00      0.00     74.25
01:17:20 AM     all     24.81      0.00      0.50      0.00      0.00      0.50      0.25      0.00      0.00     73.93
01:17:21 AM     all     24.87      0.00      0.50      0.00      0.00      0.25      0.00      0.00      0.00     74.37
01:17:22 AM     all     24.87      0.00      0.00      0.00      0.00      0.50      0.25      0.00      0.00     74.37
01:17:23 AM     all     24.94      0.00      0.25      0.25      0.00      0.25      0.00      0.00      0.00     74.31
01:17:24 AM     all     25.06      0.00      0.50      0.00      0.00      0.50      0.00      0.00      0.00     73.93
01:17:25 AM     all     24.87      0.00      0.00      0.00      0.00      0.50      0.25      0.00      0.00     74.37
01:17:26 AM     all     24.12      0.00      0.50      0.00      0.00      0.50      0.25      0.00      0.00     74.62
01:17:27 AM     all     25.06      0.00      0.25      0.00      0.00      0.50      0.00      0.00      0.00     74.19
01:17:28 AM     all     25.00      0.00      0.75      0.25      0.00      0.25      0.25      0.00      0.00     73.50
01:17:29 AM     all     25.06      0.00      0.25      0.00      0.00      0.50      0.00      0.00      0.00     74.19
01:17:30 AM     all     25.13      0.00      0.00      0.00      0.00      0.50      0.25      0.00      0.00     74.12
01:17:31 AM     all     24.94      0.00      0.25      0.00      0.00      0.25      0.00      0.00      0.00     74.56
01:17:32 AM     all     24.31      0.00      1.00      0.00      0.00      0.50      0.25      0.00      0.00     73.93
01:17:33 AM     all     25.13      0.00      0.25      0.00      0.00      0.50      0.00      0.00      0.00     74.12
01:17:34 AM     all     25.25      0.00      0.50      0.00      0.00      0.25      0.25      0.00      0.00     73.75
01:17:35 AM     all     24.94      0.00      0.25      0.00      0.00      0.50      0.00      0.00      0.00     74.31
01:17:36 AM     all     25.06      0.00      0.25      0.00      0.00      0.50      0.00      0.00      0.00     74.19
01:17:37 AM     all     25.06      0.00      0.50      0.00      0.00      0.25      0.25      0.00      0.00     73.93
01:17:38 AM     all     23.06      0.00      0.50      0.00      0.00      0.50      0.25      0.00      0.00     75.69
